corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-cze	CS0091_1917_Salda_Loutky-i-delnici-bozi	CS0091	Šalda, František Xaver	Loutky i dělníci boží	1867	1937	M	viaf:14783197	1917	NA	NA	1917	National Library of the Czech Republic	NA	cs	49064	NA	NA	short	unspecified	T4
ELTeC-cze	CS0029_1868_Svetla_Kriz-u-potoka	CS0029	Světlá, Karolina	Kříž u potoka	1830	1899	F	viaf:9890083	1868	NA	NA	1868	National Library of the Czech Republic	NA	cs	83663	NA	NA	medium	unspecified	T2
ELTeC-cze	CS0049_1889_Slejhar_Kure-melancholik	CS0049	Šlejhar, Josef Karel	Kuře melancholik	1864	1914	M	viaf:62971865	1889	NA	NA	1889	National Library of the Czech Republic	NA	cs	15608	NA	NA	short	unspecified	T3
ELTeC-cze	CS0061_1895_Capek-Chod_V-tretim-dvore	CS0061	Čapek-Chod, Karel Matěj	V třetím dvoře	1860	1927	M	viaf:54187784	1895	NA	NA	1895	National Library of the Czech Republic	NA	cs	58226	NA	NA	medium	unspecified	T3
ELTeC-cze	CS0056_1893_Klostermann_V-raji-sumavskem	CS0056	Klostermann, Karel	V ráji šumavském	1848	1923	M	viaf:810251	1893	NA	NA	1893	National Library of the Czech Republic	NA	cs	76374	NA	NA	medium	unspecified	T3
ELTeC-cze	CS0025_1855_Nemcova_Babicka	CS0025	Němcová, Božena	Babička	1820	1862	F	viaf:56763450	1855	NA	NA	1855	National Library of the Czech Republic	NA	cs	74882	NA	NA	medium	unspecified	T1
ELTeC-cze	CS0080_1900_Cervinka_Boj-s-kapitalem	CS0080	Červinka, Otakar	Boj s kapitálem	1846	1915	M	viaf:83688650	1900	NA	NA	1900	National Library of the Czech Republic	NA	cs	69025	NA	NA	medium	unspecified	T4
ELTeC-cze	CS0083_1913_Cecetka_Kralovsky-rychtar	CS0083	Čečetka, František Josef	Královský rychtář	1871	1942	M	viaf:58938479	1913	NA	NA	1913	National Library of the Czech Republic	NA	cs	62393	NA	NA	medium	unspecified	T4
ELTeC-cze	CS0088_1916_Capek-Chod_Turbina	CS0088	Čapek-Chod, Karel Matěj	Turbina	1860	1927	M	viaf:54187784	1916	NA	NA	1916	National Library of the Czech Republic	NA	cs	114457	NA	NA	long	unspecified	T4
ELTeC-cze	CS0085_1915_Dyk_Krysar	CS0085	Dyk, Viktor	Krysař	1877	1931	M	viaf:32074913	1915	NA	NA	1915	National Library of the Czech Republic	NA	cs	16108	NA	NA	short	unspecified	T4
